Id;CodeEcole2;Ecole;CodeProvinceEducationnelle;ProvinceEduc;CodeAnnee;Annee;CodeOption;Option;PartTot;PartH;PartF;ReussTot;ReussH;ReussF;TypeEcole
27982;12011067;INSAINTITUTITUT KALUNGU;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;7;5;2;2;1;1;PRIVEE AGREE
27983;12011077;INSAINTITUTITUT MAZINGA LUNGA;12;KINSHASA-FUNA;2;2020;301;COMMERCIALE ET GESTION;31;21;10;10;6;4;PRIVEE AGREE
27984;12013017;INSAINTITUTITUT KINAKU;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;15;10;5;5;3;2;PRIVEE AGREE
27985;12013027;COMPLEXE SCOLLEGEAIRE LE BON BERGE;12;KINSHASA-FUNA;2;2020;301;COMMERCIALE ET GESTION;5;3;2;2;1;1;PRIVEE AGREE
27986;12013037;COMPLEXE SCOLLEGEAIRELES JEUNES CHAMPIONS 2;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;6;4;2;2;1;1;PRIVEE AGREE
27987;12013047;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;11;7;4;4;2;2;PRIVEE AGREE
27988;12013057;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;12;8;4;4;2;2;PRIVEE AGREE
27989;12013061;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;NON-CONVENTIONNEE
27990;12013077;INSAINTITUTITUT SEBO NZOBE 2;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;31;21;10;10;6;4;PRIVEE AGREE
27991;12013087;INSAINTITUTITUT PHANGALA NZOBE;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;PRIVEE AGREE
27992;12013092;INSAINTITUTITUT KAI NIALI;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;55;37;18;18;10;8;CATHOLIQUE
27993;12013107;INSAINTITUTITUT LUBUNOTRE DAMEUNU;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;37;25;12;12;7;5;PRIVEE AGREE
27994;12016017;INSAINTITUTITUT MBATA NKONOTRE DAMEO;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;19;13;6;6;3;3;PRIVEE AGREE
27995;12016027;INSAINTITUTITUT NGANOTRE DAMEA BULA;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;47;31;16;16;9;7;PRIVEE AGREE
27996;12016037;INSAINTITUTITUT REVERENOTRE DAMEERENOTRE DAME PANZU;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;PRIVEE AGREE
27997;12017017;INSAINTITUTITUT TEMBILA;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;19;13;6;6;3;3;PRIVEE AGREE
27998;12017027;INSAINTITUTITUT 2 KIYENGE;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;17;11;6;6;3;3;PRIVEE AGREE
27999;12017037;INSAINTITUTITUT ZOMBA;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;7;5;2;2;1;1;PRIVEE AGREE
28000;12017047;INSAINTITUTITUT MIYINGU;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;9;6;3;3;2;1;PRIVEE AGREE
28001;12017057;INSAINTITUTITUT YEMA YANGA;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;1;1;0;0;0;0;PRIVEE AGREE
28002;12017067;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;PRIVEE AGREE
28003;12017077;;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;61;41;20;20;11;9;PRIVEE AGREE
28004;12017087;;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;67;45;22;22;12;10;PRIVEE AGREE
28005;12017097;INSAINTITUTITUT 1 MAYEMBA;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;25;17;8;8;4;4;PRIVEE AGREE
28006;12017107;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;33;22;11;11;6;5;PRIVEE AGREE
28007;12017117;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;45;30;15;15;8;7;PRIVEE AGREE
28008;12018010;INSAINTITUTITUT MBEMBIKA 2;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;25;17;8;8;4;4;AUTODIDACTE
28009;12019017;ITA KAKONGO;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;7;5;2;2;1;1;PRIVEE AGREE
28010;12019027;INSAINTITUTITUT MAMBOMA;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;7;5;2;2;1;1;PRIVEE AGREE
28011;12019037;INSAINTITUTITUT MFUIKI;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;17;11;6;6;3;3;PRIVEE AGREE
28012;12019041;INSAINTITUTITUT KITSISI;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;9;6;3;3;2;1;NON-CONVENTIONNEE
28013;12019057;PS MBATA KIELA;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;21;14;7;7;4;3;PRIVEE AGREE
28014;12019067;COMPLEXE SCOLLEGEAIRE SAINT JUSAINTIN;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;3;2;1;1;1;0;PRIVEE AGREE
28015;12019077;AUTODIDACTES;12;KINSHASA-FUNA;2;2020;301;COMMERCIALE ET GESTION;5;3;2;2;1;1;PRIVEE AGREE
28016;12019087;COMPLEXE SCOLLEGEAIRESAINT ANTOINE DE PADOUE;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;PRIVEE AGREE
28017;12019091;INSAINTITUTITUT LA FOURMI;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;3;2;1;1;1;0;NON-CONVENTIONNEE
28018;12022012;COMPLEXE SCOLLEGEAIRE LA GRACE 2;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;CATHOLIQUE
28019;12022027;INSAINTITUTITUT SAINT FRANCOIS XAVIER;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;9;6;3;3;2;1;PRIVEE AGREE
28020;12022037;COMPLEXE SCOLLEGEAIRE ESPOIR;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;96;64;32;32;18;14;PRIVEE AGREE
28021;12022047;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;7;5;2;2;1;1;PRIVEE AGREE
28022;12022057;INSAINTITUTITUT MOBIKISI;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;49;33;16;16;9;7;PRIVEE AGREE
28023;12022067;AUTODIDACTES;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;17;11;6;6;3;3;PRIVEE AGREE
28024;12022077;COMPLEXE SCOLLEGEAIRE CITE BETHEL;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;PRIVEE AGREE
28025;12022087;COMPLEXE SCOLLEGEAIRE HOREB;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;7;5;2;2;1;1;PRIVEE AGREE
28026;12022097;INSAINTITUTITUT LES AMIS DE JESUS;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;73;49;24;24;13;11;PRIVEE AGREE
28027;12022107;ITAV LOANGO;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;59;39;20;20;11;9;PRIVEE AGREE
28028;12024017;INSAINTITUTITUT MBALA MVUMU;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;89;59;30;30;16;14;PRIVEE AGREE
28029;12024021;INSAINTITUTITUT DIANA;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;NON-CONVENTIONNEE
28030;12024037;INSAINTITUTITUT DOCTEUR KUVUNA;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;6;4;2;2;1;1;PRIVEE AGREE
28031;12024047;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;PRIVEE AGREE
28032;12024057;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;12;8;4;4;2;2;PRIVEE AGREE
28033;12024062;INSAINTITUTITUT NAMA TSANGA;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;59;39;20;20;11;9;CATHOLIQUE
28034;12024077;ITEL TSANGA NORD;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;23;15;8;8;4;4;PRIVEE AGREE
28035;12024087;;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;24;16;8;8;4;4;PRIVEE AGREE
28036;12024097;INSAINTITUTITUT MUNGONGO;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;21;14;7;7;4;3;PRIVEE AGREE
28037;12025012;LYCEE MONAKO;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;3;2;1;1;1;0;CATHOLIQUE
28038;12025027;COMPLEXE SCOLLEGEAIREREVERENOTRE DAME PASAINT MIALA JACQUES;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;24;16;8;8;4;4;PRIVEE AGREE
28039;12025037;COLLEGEEGE SAINT HUSUELTH;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;89;59;30;30;16;14;PRIVEE AGREE
28040;12025047;COMPLEXE SCOLLEGEAIRECHRISAINT NOTRE VIE;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;21;14;7;7;4;3;PRIVEE AGREE
28041;12025057;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;25;17;8;8;4;4;PRIVEE AGREE
28042;12025067;AUTODIDACTES;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;21;14;7;7;4;3;PRIVEE AGREE
28043;12025077;GROUPE SCOLLEGEAIRE BONOTRE DAMEEKO;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;25;17;8;8;4;4;PRIVEE AGREE
28044;12025082;COMPLEXE SCOLLEGEAIREEMERAUDE DU CONGO;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;3;2;1;1;1;0;CATHOLIQUE
28045;12027017;COMPLEXE SCOLLEGEAIRE LA COLLEGEINE;12;KINSHASA-FUNA;2;2020;301;COMMERCIALE ET GESTION;5;3;2;2;1;1;PRIVEE AGREE
28046;12027027;INSAINTITUTITUT 2 MABEKI;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;49;33;16;16;9;7;PRIVEE AGREE
28047;12027031;COMPLEXE SCOLLEGEAIRE LA MODERNITE;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;31;21;10;10;6;4;NON-CONVENTIONNEE
28048;12027047;COMPLEXE SCOLLEGEAIRE MONT FLEURI;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;36;24;12;12;7;5;PRIVEE AGREE
28049;12027057;LYCEE NGEDI NGEDI;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;37;25;12;12;7;5;PRIVEE AGREE
28050;12027067;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;33;22;11;11;6;5;PRIVEE AGREE
28051;12027077;;12;KINSHASA-FUNA;2;2020;301;COMMERCIALE ET GESTION;17;11;6;6;3;3;PRIVEE AGREE
28052;12029017;;12;KINSHASA-FUNA;2;2020;301;COMMERCIALE ET GESTION;1;1;0;0;0;0;PRIVEE AGREE
28053;12029027;COMPLEXE SCOLLEGEAIRE LES AGNEAUX;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;55;37;18;18;10;8;PRIVEE AGREE
28054;12029037;COMPLEXE SCOLLEGEAIRE ORA ET LABOR;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;47;31;16;16;9;7;PRIVEE AGREE
28055;12029047;INSAINTITUTITUT LISANGA;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;30;20;10;10;6;4;PRIVEE AGREE
28056;12029057;COLLEGEEGE NTETEMBWA;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;35;23;12;12;7;5;PRIVEE AGREE
28057;12029067;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;37;25;12;12;7;5;PRIVEE AGREE
28058;12029077;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;60;40;20;20;11;9;PRIVEE AGREE
28059;12029087;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;25;17;8;8;4;4;PRIVEE AGREE
28060;12029097;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;1;1;0;0;0;0;PRIVEE AGREE
28061;12032011;;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;54;36;18;18;10;8;NON-CONVENTIONNEE
28062;12032027;;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;29;19;10;10;6;4;PRIVEE AGREE
28063;12032037;INSAINTITUTITUT MAZINGA LUNGA;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;30;20;10;10;6;4;PRIVEE AGREE
28064;12032047;INSAINTITUTITUT MUDILO;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;27;18;9;9;5;4;PRIVEE AGREE
28065;12032052;COMPLEXE SCOLLEGEAIRE MONT TSHIKENGE/LA CADETTE;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;11;7;4;4;2;2;CATHOLIQUE
28066;12034016;INSAINTITUTITUT DE KANGU;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;15;10;5;5;3;2;PROTESTANT
28067;12034027;INSAINTITUTITUT BULUNGIDI;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;PRIVEE AGREE
28068;12034037;INSAINTITUTITUT LUSALA;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;9;6;3;3;2;1;PRIVEE AGREE
28069;12034047;INSAINTITUTITUT NGANOTRE DAMEA BULA;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;11;7;4;4;2;2;PRIVEE AGREE
28070;12034057;INSAINTITUTITUT KINZAU -MVUETE;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;3;2;1;1;1;0;PRIVEE AGREE
28071;12034067;INSAINTITUTITUT KUIMBA;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;69;46;23;23;13;10;PRIVEE AGREE
28072;12034077;AUTODIDACTES;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;48;32;16;16;9;7;PRIVEE AGREE
28073;12034081;INSAINTITUTITUT BOMA MUNGU 1;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;61;41;20;20;11;9;NON-CONVENTIONNEE
28074;12034097;COMPLEXE SCOLLEGEAIRE EMERAUDE DU CONGO;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;97;65;32;32;18;14;PRIVEE AGREE
28075;12034107;COMPLEXE SCOLLEGEAIRE CHRISAINT NOTRE VIE;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;27;18;9;9;5;4;PRIVEE AGREE
28076;12038017;AUTODIDACTES;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;PRIVEE AGREE
28077;12038027;LYCEE VUVU - KIETO;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;11;7;4;4;2;2;PRIVEE AGREE
28078;12038037;COMPLEXE SCOLLEGEAIRE LES CHERUBINS 2;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;19;13;6;6;3;3;PRIVEE AGREE
28079;12039011;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;27;18;9;9;5;4;NON-CONVENTIONNEE
28080;12039022;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;CATHOLIQUE
28081;12039037;;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;69;46;23;23;13;10;PRIVEE AGREE
28082;12039047;INSAINTITUTITUT MONSEIGNEUR NOTRE DAMEUDI 2;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;33;22;11;11;6;5;PRIVEE AGREE
28083;12039057;COMPLEXE SCOLLEGEAIRE LA LUMIERE;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;39;26;13;13;7;6;PRIVEE AGREE
28084;12044017;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;39;26;13;13;7;6;PRIVEE AGREE
28085;12044027;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;48;32;16;16;9;7;PRIVEE AGREE
28086;12044037;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;24;16;8;8;4;4;PRIVEE AGREE
28087;12044047;LYCEE NOTRE DAME;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;PRIVEE AGREE
28088;12044057;INSAINTITUTITUT LUNGIKAMA;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;37;25;12;12;7;5;PRIVEE AGREE
28089;12044062;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;37;25;12;12;7;5;CATHOLIQUE
28090;12044077;INSAINTITUTITUT NGUIZANI;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;18;12;6;6;3;3;PRIVEE AGREE
28091;12044087;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;PRIVEE AGREE
28092;12046017;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;24;16;8;8;4;4;PRIVEE AGREE
28093;12046027;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;PRIVEE AGREE
28094;12046037;LYCEE KIMPANGI;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;12;8;4;4;2;2;PRIVEE AGREE
28095;12046047;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;PRIVEE AGREE
28096;12046051;INSAINTITUTITUT TECHNIQUEA.S. BANA SCAM;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;25;17;8;8;4;4;NON-CONVENTIONNEE
28097;12046067;INSAINTITUTITUT SAINTE FAMILLE;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;12;8;4;4;2;2;PRIVEE AGREE
28098;12046077;;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;33;22;11;11;6;5;PRIVEE AGREE
28099;12046087;;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;12;8;4;4;2;2;PRIVEE AGREE
28100;12047017;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;35;23;12;12;7;5;PRIVEE AGREE
28101;12047027;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;19;13;6;6;3;3;PRIVEE AGREE
28102;12047037;;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;35;23;12;12;7;5;PRIVEE AGREE
28103;12047042;INSAINTITUTITUT KIMVUZA;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;17;11;6;6;3;3;CATHOLIQUE
28104;12047057;INSAINTITUTITUT KUAKUA;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;36;24;12;12;7;5;PRIVEE AGREE
28105;12047062;LYCEE SADISANGA;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;CATHOLIQUE
28106;12047077;INSAINTITUTITUT VANGA;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;9;6;3;3;2;1;PRIVEE AGREE
28107;12047087;INSAINTITUTITUT KUPIKA;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;21;14;7;7;4;3;PRIVEE AGREE
28108;12049017;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;18;12;6;6;3;3;PRIVEE AGREE
28109;12049027;INSAINTITUTITUT MBAMBI;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;3;2;1;1;1;0;PRIVEE AGREE
28110;12049031;INSAINTITUTITUT NIOLO;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;27;18;9;9;5;4;NON-CONVENTIONNEE
28111;12049047;INSAINTITUTITUT LONOTRE DAMEE;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;55;37;18;18;10;8;PRIVEE AGREE
28112;12049057;;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;54;36;18;18;10;8;PRIVEE AGREE
28113;12051017;INSAINTITUTITUT JOURDAIN;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;51;34;17;17;9;8;PRIVEE AGREE
28114;12051027;COLLEGEEGE DE LA SAGESSE;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;39;26;13;13;7;6;PRIVEE AGREE
28115;12055017;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;15;10;5;5;3;2;PRIVEE AGREE
28116;12055027;COMPLEXE SCOLLEGEAIRE LA BORNE/MUANOTRE DAMEA;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;9;6;3;3;2;1;PRIVEE AGREE
28117;12055037;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;9;6;3;3;2;1;PRIVEE AGREE
28118;12055047;INSAINTITUTITUT NLEMVO;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;83;55;28;28;15;13;PRIVEE AGREE
28119;12055057;LYCEE MARIAL;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;59;39;20;20;11;9;PRIVEE AGREE
28120;12055067;INSAINTITUTITUT PHUKUTA LELO/LES ANGE;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;19;13;6;6;3;3;PRIVEE AGREE
28121;12055077;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;12;8;4;4;2;2;PRIVEE AGREE
28122;12055087;INSAINTITUTITUT KIMBANZA;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;18;12;6;6;3;3;PRIVEE AGREE
28123;12056010;;12;KINSHASA-FUNA;2;2020;301;COMMERCIALE ET GESTION;5;3;2;2;1;1;AUTODIDACTE
28124;12003017;;12;KINSHASA-FUNA;2;2020;301;COMMERCIALE ET GESTION;3;2;1;1;1;0;PRIVEE AGREE
28125;12003025;INSAINTITUTITUT MANGITUKUA;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;21;14;7;7;4;3;ISLAMIQUE
28126;12003032;LYCEE MONAKO;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;18;12;6;6;3;3;CATHOLIQUE
28127;12008012;COMPLEXE SCOLLEGEAIRE SAINT JEAN CLAUDOS;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;63;42;21;21;12;9;CATHOLIQUE
28128;12008021;COMPLEXE SCOLLEGEAIRE NOTRE DAMEEZI LA FLEUR;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;11;7;4;4;2;2;NON-CONVENTIONNEE
28129;12018017;INSAINTITUTITUT TECHNIQUEINSAINTITUTITUT LUKULA;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;17;11;6;6;3;3;PRIVEE AGREE
28130;12019017;INSAINTITUTITUT KIMPUANZA;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;25;17;8;8;4;4;PRIVEE AGREE
28131;12024011;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;18;12;6;6;3;3;NON-CONVENTIONNEE
28132;12028019;;12;KINSHASA-FUNA;2;2020;102;MATHEMATIQUE-PHYSIQUE;33;22;11;11;6;5;ADVENTISTE
28133;12028027;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;21;14;7;7;4;3;PRIVEE AGREE
28134;12028031;INSAINTITUTITUT KINGOLA MFUKA;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;21;14;7;7;4;3;NON-CONVENTIONNEE
28135;12034017;INSAINTITUTITUT MARANATHA 2;12;KINSHASA-FUNA;2;2020;301;COMMERCIALE ET GESTION;1;1;0;0;0;0;PRIVEE AGREE
28136;12047017;INSAINTITUTITUT 1 MINKONOTRE DAMEO;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;12;8;4;4;2;2;PRIVEE AGREE
28137;12047027;COMPLEXE SCOLLEGEAIRE LES CHERUBINS;12;KINSHASA-FUNA;2;2020;301;COMMERCIALE ET GESTION;1;1;0;0;0;0;PRIVEE AGREE
28138;12047037;INSAINTITUTITUT SUNGA;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;42;28;14;14;8;6;PRIVEE AGREE
28139;12056010;COMPLEXE SCOLLEGEAIRE HOREB;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;41;27;14;14;8;6;AUTODIDACTE
28140;12002017;;12;KINSHASA-FUNA;2;2020;101;LATIN-PHILOSOPHIE;47;31;16;16;9;7;PRIVEE AGREE
28141;12002027;COLLEGEEGE VUVU-KIETO;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;3;2;1;1;1;0;PRIVEE AGREE
28142;12002037;;12;KINSHASA-FUNA;2;2020;301;COMMERCIALE ET GESTION;6;4;2;2;1;1;PRIVEE AGREE
28143;12002041;INSAINTITUTITUT BON MARCHE;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;9;6;3;3;2;1;NON-CONVENTIONNEE
28144;12002057;INSAINTITUTITUT KIVEVE 2;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;9;6;3;3;2;1;PRIVEE AGREE
28145;12003017;INSAINTITUTITUT NSUNGU;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;7;5;2;2;1;1;PRIVEE AGREE
28146;12003025;;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;11;7;4;4;2;2;ISLAMIQUE
28147;12003032;COMPLEXE SCOLLEGEAIRE LA PATIENCE;12;KINSHASA-FUNA;2;2020;201;PEDAGOGIE GENERALE;3;2;1;1;1;0;CATHOLIQUE
